State,year,quotation
Maryland,2008,0.010309278350515464
Maryland,2009,0.04678638941398866
Maryland,2010,0.06028368794326241
Maryland,2011,0.06049495875343722
Maryland,2012,0.08007039155301364
Maryland,2014,0.052328623757195186
Maryland,2015,0.044577044577044575
Maryland,2016,0.022928994082840236
Maryland,2017,0.05070180464050415
Maryland,2018,0.02841530054644809
Maryland,2019,0.04595060310166571
Maryland,2020,0.031055900621118012
Massachusetts,2008,0.013988522238163558
Massachusetts,2009,0.026242464157252142
Massachusetts,2010,0.04249535631767318
Massachusetts,2011,0.02768647281921618
Massachusetts,2012,0.0333595748868333
Massachusetts,2014,0.008112513741991735
Massachusetts,2015,0.007994701736127537
Massachusetts,2016,0.01081506947428735
Massachusetts,2017,0.039861505681818184
Massachusetts,2018,0.02762645914396887
Massachusetts,2019,0.028616228929831438
Massachusetts,2020,0.015278406518786782
Michigan,2008,0.04498714652956298
Michigan,2009,0.06041099282000495
Michigan,2010,0.05392339159538862
Michigan,2011,0.06051527860994608
Michigan,2012,0.09011396766498807
Michigan,2014,0.1002979145978153
Michigan,2015,0.042879019908116385
Michigan,2016,0.04946236559139785
Michigan,2017,0.07203791469194312
Michigan,2018,0.05465587044534413
Michigan,2019,0.04230235783633842
Michigan,2020,0.027586206896551724
Minnesota,2008,0.01734367868553172
Minnesota,2009,0.018270401948842874
Minnesota,2010,0.03974251329415057
Minnesota,2011,0.03574926542605289
Minnesota,2012,0.05202879581151833
Minnesota,2014,0.027982326951399118
Minnesota,2015,0.0391304347826087
Minnesota,2016,0.021482277121374866
Minnesota,2017,0.020070376645379903
Minnesota,2018,0.02863376056722116
Minnesota,2019,0.0333993399339934
Minnesota,2020,0.015007503751875938
Mississippi,2008,0.03404255319148936
Mississippi,2009,0.04921077065923862
Mississippi,2010,0.051789077212806026
Mississippi,2011,0.03048780487804878
Mississippi,2012,0.040740740740740744
Mississippi,2014,0.03573422668900056
Mississippi,2015,0.09077269317329333
Mississippi,2016,0.03376205787781351
Mississippi,2017,0.06306990881458967
Mississippi,2018,0.03755633450175263
Mississippi,2019,0.04194078947368421
Mississippi,2020,0.036923076923076927
Missouri,2008,0.04648241206030151
Missouri,2009,0.06312877263581489
Missouri,2010,0.056281094527363185
Missouri,2011,0.043275632490013316
Missouri,2012,0.05871108683779355
Missouri,2014,0.03534704370179949
Missouri,2015,0.040778151889263
Missouri,2016,0.025469981807155852
Missouri,2017,0.06755710414247
Missouri,2018,0.03237464237313658
Missouri,2019,0.030049647243271492
Missouri,2020,0.013479359730412805
Montana,2008,0.08756345177664974
Montana,2009,0.11555299539170506
Montana,2010,0.11907654921020656
Montana,2011,0.08847549909255899
Montana,2012,0.10101771579344139
Montana,2014,0.06790564689063616
Montana,2015,0.057488653555219364
Montana,2016,0.049586776859504134
Montana,2017,0.0861101946552293
Montana,2018,0.06103575832305795
Montana,2019,0.0489225393127548
Montana,2020,0.018779342723004695
Nebraska,2008,0.019726858877086494
Nebraska,2009,0.07740152038700761
Nebraska,2010,0.08856372737774355
Nebraska,2011,0.047068891741549
Nebraska,2012,0.032122559920929085
Nebraska,2014,0.006006006006006006
Nebraska,2015,0.01529051987767584
Nebraska,2016,0.01879194630872483
Nebraska,2017,0.02737382378100941
Nebraska,2018,0.027855153203342618
Nebraska,2019,0.027061855670103094
Nebraska,2020,0.03655913978494624
Nevada,2008,0.02964169381107492
Nevada,2009,0.08422694482355235
Nevada,2010,0.07580925413475771
Nevada,2011,0.07570100881722139
Nevada,2012,0.1035671947408126
Nevada,2014,0.04262389828059529
Nevada,2015,0.04698364968990791
Nevada,2016,0.0273972602739726
Nevada,2017,0.06314662861220122
Nevada,2018,0.047709201060204466
Nevada,2019,0.017977528089887642
Nevada,2020,0.016203703703703703
New Hampshire,2008,0.051470588235294115
New Hampshire,2009,0.05366682855755221
New Hampshire,2010,0.07615593834995467
New Hampshire,2011,0.03547297297297297
New Hampshire,2012,0.05263157894736842
New Hampshire,2014,0.03526668609734771
New Hampshire,2015,0.046447140381282497
New Hampshire,2016,0.026418362927674317
New Hampshire,2017,0.06535141800246609
New Hampshire,2018,0.034074775201135825
New Hampshire,2019,0.056910569105691054
New Hampshire,2020,0.022556390977443608
New Jersey,2008,0.030874785591766724
New Jersey,2009,0.03181662675333562
New Jersey,2010,0.042547351084271205
New Jersey,2011,0.03135048231511254
New Jersey,2012,0.024343464148716437
New Jersey,2014,0.024489795918367346
New Jersey,2015,0.026096931459707484
New Jersey,2016,0.013866666666666666
New Jersey,2017,0.049626467449306294
New Jersey,2018,0.021801400381922343
New Jersey,2019,0.02113231351521842
New Jersey,2020,0.01131770412287793
New Mexico,2008,0.04975124378109453
New Mexico,2009,0.07583230579531443
New Mexico,2010,0.08346972176759411
New Mexico,2011,0.05054382597568778
New Mexico,2012,0.0627177700348432
New Mexico,2014,0.03926482873851295
New Mexico,2015,0.08440913604766634
New Mexico,2016,0.0471311475409836
New Mexico,2017,0.05794947994056464
New Mexico,2018,0.04058823529411765
New Mexico,2019,0.047918303220738416
New Mexico,2020,0.0391644908616188
New York,2008,0.017651659032510335
New York,2009,0.016683698932908716
New York,2010,0.020391745365512418
New York,2011,0.016013909224011712
New York,2012,0.01936430317848411
New York,2014,0.0176697956929873
New York,2015,0.01566289931361924
New York,2016,0.021154543805550517
New York,2017,0.054440368242541705
New York,2018,0.027188484876993272
New York,2019,0.026392802948189898
New York,2020,0.024652831955063192
North Carolina,2008,0.02476038338658147
North Carolina,2009,0.05203711173860428
North Carolina,2010,0.05018359853121175
North Carolina,2011,0.053295362082994305
North Carolina,2012,0.0556398583712696
North Carolina,2014,0.034722222222222224
North Carolina,2015,0.02741290691033695
North Carolina,2016,0.014084507042253521
North Carolina,2017,0.026878771256171146
North Carolina,2018,0.028731045490822026
North Carolina,2019,0.012507444907683145
North Carolina,2020,0.011111111111111112
North Dakota,2008,0.04310344827586207
North Dakota,2009,0.04387700053947132
North Dakota,2010,0.06049149338374291
North Dakota,2011,0.04040404040404041
North Dakota,2012,0.038218793828892005
North Dakota,2014,0.0475511174512601
North Dakota,2015,0.055897887323943664
North Dakota,2016,0.036205648081100654
North Dakota,2017,0.09130434782608696
North Dakota,2018,0.04189515244571178
North Dakota,2019,0.020169851380042462
North Dakota,2020,0.02127659574468085
Ohio,2008,0.03558718861209965
Ohio,2009,0.07694870086608928
Ohio,2010,0.07295304617772604
Ohio,2011,0.06305770374776919
Ohio,2012,0.05368382080710848
Ohio,2014,0.046087225487163624
Ohio,2015,0.06340454858718125
Ohio,2016,0.043731778425655975
Ohio,2017,0.09806728704366499
Ohio,2018,0.07207366743403577
Ohio,2019,0.04295656347492201
Ohio,2020,0.026582278481012658
Oklahoma,2008,0.050724637681159424
Oklahoma,2009,0.07714367651276169
Oklahoma,2010,0.0762739370334307
Oklahoma,2011,0.08843899840170485
Oklahoma,2012,0.07031828275351591
Oklahoma,2014,0.0523065746458409
Oklahoma,2015,0.03861671469740634
Oklahoma,2016,0.02456499488229273
Oklahoma,2017,0.05182608695652174
Oklahoma,2018,0.0323785803237858
Oklahoma,2019,0.04032258064516129
Oklahoma,2020,0.020785219399538105
Oregon,2008,0.03183023872679045
Oregon,2009,0.05384869507763462
Oregon,2010,0.051318267419962336
Oregon,2011,0.0585836114200964
Oregon,2012,0.036601307189542485
Oregon,2014,0.09423769507803122
Oregon,2015,0.08823529411764706
Oregon,2016,0.0661764705882353
Oregon,2017,0.09511424856028237
Oregon,2018,0.05173333333333333
Oregon,2019,0.06967213114754098
Oregon,2020,0.03557312252964427
Pennsylvania,2008,0.02529182879377432
Pennsylvania,2009,0.03104754919936438
Pennsylvania,2010,0.047384615384615386
Pennsylvania,2011,0.09371884346959122
Pennsylvania,2012,0.056614044637996734
Pennsylvania,2014,0.032073310423825885
Pennsylvania,2015,0.04406779661016949
Pennsylvania,2016,0.03330557868442964
Pennsylvania,2017,0.13654033041788144
Pennsylvania,2018,0.06638418079096045
Pennsylvania,2019,0.03692762186115214
Pennsylvania,2020,0.012224938875305624
Rhode Island,2008,0.0
Rhode Island,2009,0.03231707317073171
Rhode Island,2010,0.02282453637660485
Rhode Island,2011,0.021739130434782608
Rhode Island,2012,0.06060606060606061
Rhode Island,2014,0.03635432667690732
Rhode Island,2015,0.042129900526623756
Rhode Island,2016,0.020994475138121547
Rhode Island,2017,0.034493979824275954
Rhode Island,2018,0.023784167554135604
Rhode Island,2019,0.026543878656554713
Rhode Island,2020,0.030303030303030304
South Carolina,2008,0.044902912621359224
South Carolina,2009,0.046534017971758664
South Carolina,2010,0.05228204041260421
South Carolina,2011,0.03495366607055763
South Carolina,2012,0.042175360710321866
South Carolina,2014,0.015513126491646777
South Carolina,2015,0.010327885290283766
South Carolina,2016,0.011428571428571429
South Carolina,2017,0.04290083005679336
South Carolina,2018,0.012958963282937365
South Carolina,2019,0.009317028533399883
South Carolina,2020,0.019787985865724382
South Dakota,2008,0.02654867256637168
South Dakota,2009,0.05936319481921209
South Dakota,2010,0.05084067253803042
South Dakota,2011,0.04752851711026616
South Dakota,2012,0.06438068579426172
South Dakota,2014,0.03620771796093378
South Dakota,2015,0.06656286492798755
South Dakota,2016,0.027586206896551724
South Dakota,2017,0.08709827666511412
South Dakota,2018,0.031855249745158
South Dakota,2019,0.02607561929595828
South Dakota,2020,0.01788375558867362
Tennessee,2008,0.026490066225165563
Tennessee,2009,0.07111834961997829
Tennessee,2010,0.0925575101488498
Tennessee,2011,0.05957867017774852
Tennessee,2012,0.07470718581829693
Tennessee,2014,0.036741214057507986
Tennessee,2015,0.03915171288743882
Tennessee,2016,0.03302812295618051
Tennessee,2017,0.05865536277602524
Tennessee,2018,0.03629186298229976
Tennessee,2019,0.04484732824427481
Tennessee,2020,0.023138832997987926
Texas,2008,0.029003783102143757
Texas,2009,0.052763819095477386
Texas,2010,0.058507920286152273
Texas,2011,0.04169148302561048
Texas,2012,0.03273073263558516
Texas,2014,0.019918849133161196
Texas,2015,0.022167248738843615
Texas,2016,0.01439855191706434
Texas,2017,0.07485343383584589
Texas,2018,0.03199858569786971
Texas,2019,0.018589645106775233
Texas,2020,0.016488413547237075
Utah,2008,0.022014051522248244
Utah,2009,0.03144995119835159
Utah,2010,0.04242949035131123
Utah,2011,0.027718138096873925
Utah,2012,0.03792225352112676
Utah,2014,0.03878072135333546
Utah,2015,0.05266739248775177
Utah,2016,0.04103671706263499
Utah,2017,0.07595653158252208
Utah,2018,0.036709938284741436
Utah,2019,0.02096177558569667
Utah,2020,0.01154639175257732
Vermont,2008,0.029141104294478526
Vermont,2009,0.038403041825095054
Vermont,2010,0.07237397916079978
Vermont,2011,0.056132075471698115
Vermont,2012,0.04703282828282828
Vermont,2014,0.038088947600176136
Vermont,2015,0.02252891119354135
Vermont,2016,0.020604997807978958
Vermont,2017,0.06663240835902706
Vermont,2018,0.02607885749767153
Vermont,2019,0.030739496571717824
Vermont,2020,0.01734528884315743
Virginia,2008,0.019525801952580194
Virginia,2009,0.02607839921272757
Virginia,2010,0.042390194075587334
Virginia,2011,0.03862660944206009
Virginia,2012,0.06300762983017474
Virginia,2014,0.02349869451697128
Virginia,2015,0.02796847190439868
Virginia,2016,0.02448920446312129
Virginia,2017,0.03396630115004012
Virginia,2018,0.024556814879395525
Virginia,2019,0.034295583518381446
Virginia,2020,0.023474178403755867
Washington,2008,0.027777777777777776
Washington,2009,0.04145077720207254
Washington,2010,0.04478827361563518
Washington,2011,0.05192231470471661
Washington,2012,0.06445497630331753
Washington,2014,0.050222504767959315
Washington,2015,0.06303348653972422
Washington,2016,0.041726618705035974
Washington,2017,0.07050610820244328
Washington,2018,0.04654088050314465
Washington,2019,0.04434782608695652
Washington,2020,0.02588235294117647
West Virginia,2008,0.03462749213011543
West Virginia,2009,0.04707097535782795
West Virginia,2010,0.03760963282295228
West Virginia,2011,0.045046881369751324
West Virginia,2012,0.03985302430751837
West Virginia,2014,0.0289198606271777
West Virginia,2015,0.034650785056848946
West Virginia,2016,0.020895522388059702
West Virginia,2017,0.06578419574809466
West Virginia,2018,0.03194510175106484
West Virginia,2019,0.03189655172413793
West Virginia,2020,0.016129032258064516
Wisconsin,2008,0.01601164483260553
Wisconsin,2009,0.05521978021978022
Wisconsin,2010,0.050505050505050504
Wisconsin,2011,0.028446389496717725
Wisconsin,2012,0.02142712755205175
Wisconsin,2014,0.010816125860373648
Wisconsin,2015,0.02233782129742962
Wisconsin,2016,0.024069198946972545
Wisconsin,2017,0.06056834681601327
Wisconsin,2018,0.021074571560907827
Wisconsin,2019,0.021222100256128796
Wisconsin,2020,0.018072289156626505
Wyoming,2008,0.045454545454545456
Wyoming,2009,0.11737089201877934
Wyoming,2010,0.07661290322580645
Wyoming,2011,0.10466760961810467
Wyoming,2012,0.0676818950930626
Wyoming,2014,0.04176904176904177
Wyoming,2015,0.0782422293676313
Wyoming,2016,0.05436893203883495
Wyoming,2017,0.09227082085080887
Wyoming,2018,0.05313092979127135
Wyoming,2019,0.04612159329140461
Wyoming,2020,0.01639344262295082
